"X","GlobalEventID","Day","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_Fullname","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_Fullname","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_Fullname","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","Dateadded","Sourceurl","CutURL","CutURL2"
492374,621547627,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,2,1,2,1.67865707434053,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",0,NA,NA,NA,NA,NA,NA,NA,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170128040000,"http://www.vanguardngr.com/2017/01/oba-benins-historicvisit-obaseki-palace-forges-partnership-govt-house/","www.vangua","www.vanguardn"
492375,621547631,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","INVESTOR",NA,NA,NA,NA,NA,"BUS",NA,NA,0,36,36,3,"1",4,2,1,2,1.67865707434053,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170128040000,"http://www.vanguardngr.com/2017/01/oba-benins-historicvisit-obaseki-palace-forges-partnership-govt-house/","www.vangua","www.vanguardn"
493437,621569151,20170128,201701,2017,2017.0767,"MYS","MALAYSIA","MYS",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,12,12,1,"1",-0.4,2,1,2,4.41860465116279,4,"Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14",18585,3.16667,101.7,"-2403010",4,"Xi Gong, Xizang, China","CH","CH14",13302,29.01,92.61,"11324294",1,"Nigeria","NI","NI",NA,10,8,"NI",20170128061500,"http://www.thestar.com.my/news/nation/2017/01/28/large-crowds-at-open-house/","www.thesta","www.thestar.c"
499073,621658167,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,10,10,1,"1",0,2,1,2,6.32183908045977,4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",20170128150000,"http://china.org.cn/world/Off_the_Wire/2017-01/28/content_40192746.htm","china.org.","china.org.cn/"
499074,621658168,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,10,10,1,"1",0,2,1,2,6.32183908045977,4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",20170128150000,"http://china.org.cn/world/Off_the_Wire/2017-01/28/content_40192746.htm","china.org.","china.org.cn/"
499075,621658172,20170128,201701,2017,2017.0767,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,10,10,1,"1",0,3,1,3,6.32183908045977,4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",20170128150000,"http://china.org.cn/world/Off_the_Wire/2017-01/28/content_40192746.htm","china.org.","china.org.cn/"
499267,621660211,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,10,10,1,"1",0,4,1,4,4.96613995485327,4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Dutse, Jigawa, Nigeria","NI","NI39",22803,11.7594,9.33921,"-2005564",20170128151500,"http://english.sina.com/news/2017-01-28/detail-ifxzytnk0204442.shtml","english.si","english.sina."
499821,621670196,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,46,46,4,"1",7,4,2,4,2.59816822823455,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499822,621670198,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,46,46,4,"1",7,4,2,4,2.59816822823455,1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499823,621670199,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,46,46,4,"1",7,12,2,12,2.59816822823455,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499824,621670200,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,50,50,5,"1",3.5,4,2,4,2.59816822823455,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499825,621670205,20170128,201701,2017,2017.0767,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,2.71186440677966,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://punchng.com/fg-approves-1-2bn-kano-kaduna-rail-project/","punchng.co","punchng.com/f"
499826,621670206,20170128,201701,2017,2017.0767,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,4,2,4,2.54516762093593,1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://www.businessdayonline.com/fg-approves-1-2bn-kano-kaduna-rail-project/","www.busine","www.businessd"
499852,621670487,20170128,201701,2017,2017.0767,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,3,2,3,2.63606695441625,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://punchng.com/fg-approves-1-2bn-kano-kaduna-rail-project/","punchng.co","punchng.com/f"
499853,621670488,20170128,201701,2017,2017.0767,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,3,2,3,2.63606695441625,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://punchng.com/fg-approves-1-2bn-kano-kaduna-rail-project/","punchng.co","punchng.com/f"
499854,621670489,20170128,201701,2017,2017.0767,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,10,2,10,2.62090746394357,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://punchng.com/fg-approves-1-2bn-kano-kaduna-rail-project/","punchng.co","punchng.com/f"
499855,621670490,20170128,201701,2017,2017.0767,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,4,2,4,2.59816822823455,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499898,621670949,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,2.71186440677966,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"http://punchng.com/fg-approves-1-2bn-kano-kaduna-rail-project/","punchng.co","punchng.com/f"
499899,621670950,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,2.48447204968944,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128161500,"https://guardian.ng/news/fg-approves-1-2bn-for-kano-kaduna-rail-project/","/guardian.","/guardian.ng/"
499986,621674131,20170128,201701,2017,2017.0767,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGACVL","NIGERIA","NGA",NA,NA,NA,NA,"CVL",NA,NA,0,51,51,5,"1",3.4,4,1,4,5.96393897364771,4,"Jiaozi, Guangdong, China","CH","CH30",13042,22.098,111.478,"10310208",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170128163000,"http://news.xinhuanet.com/english/2017-01/28/c_136018263.htm","news.xinhu","news.xinhuane"
500148,621677057,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,50,50,5,"1",3.5,6,1,6,3.46820809248555,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128164500,"https://www.naij.com/1085131-federal-government-approves-12bn-kano-kaduna-rail-project.html","/www.naij.","/www.naij.com"
500338,621680338,20170128,201701,2017,2017.0767,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,2,1,2,2.31481481481481,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Gombe, Gombe, Nigeria","NI","NI55",22658,10.2897,11.1673,"-2009360",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
500340,621680394,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,50,50,5,"1",3.5,2,1,2,2.31481481481481,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Gombe, Gombe, Nigeria","NI","NI55",22658,10.2897,11.1673,"-2009360",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
500341,621680412,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,2,1,2,2.31481481481481,1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
500420,621681414,20170128,201701,2017,2017.0767,"NGA","KADUNA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,20,20,2,"1",3,5,1,5,2.31481481481481,4,"Gombe, Gombe, Nigeria","NI","NI55",22658,10.2897,11.1673,"-2009360",4,"Gombe, Gombe, Nigeria","NI","NI55",22658,10.2897,11.1673,"-2009360",4,"Gombe, Gombe, Nigeria","NI","NI55",22658,10.2897,11.1673,"-2009360",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
500421,621681416,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,20,20,2,"1",3,1,1,1,2.31481481481481,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",1,"China","CH","CH",NA,35,105,"CH",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
500422,621681417,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,6,1,6,1.85614849187936,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128170000,"http://naija247news.com/2017/01/28/nigeria-in-fresh-talks-with-chinas-exim-bank-for-1-2-bn-loan/","naija247ne","naija247news."
500423,621681418,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,4,1,4,1.85614849187936,5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",20170128170000,"http://naija247news.com/2017/01/28/nigeria-in-fresh-talks-with-chinas-exim-bank-for-1-2-bn-loan/","naija247ne","naija247news."
500424,621681419,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,2,1,2,2.31481481481481,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128170000,"https://www.thecable.ng/fg-approves-1-2b-kano-kaduna-rail-looks-china-funding","/www.theca","/www.thecable"
501510,621707661,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,43,43,4,"1",2.8,2,1,2,-1.96687370600414,4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",20170128193000,"http://adelove.com/2017/01/28/whos-tai-solarin/","adelove.co","adelove.com/2"
501511,621707663,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,190,190,19,"4",-10,2,1,2,-1.96687370600414,4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",20170128193000,"http://adelove.com/2017/01/28/whos-tai-solarin/","adelove.co","adelove.com/2"
501557,621708583,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,42,42,4,"1",1.9,2,1,2,-1.96687370600414,4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",20170128193000,"http://adelove.com/2017/01/28/whos-tai-solarin/","adelove.co","adelove.com/2"
501558,621708585,20170128,201701,2017,2017.0767,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,190,190,19,"4",-10,2,1,2,-1.96687370600414,4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",4,"Ikenne, Ogun, Nigeria","NI","NI16",191272,6.86579,3.71518,"-2011512",20170128193000,"http://adelove.com/2017/01/28/whos-tai-solarin/","adelove.co","adelove.com/2"
501594,621710506,20170128,201701,2017,2017.0767,"CHNBUS","CHINA","CHN",NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,51,51,5,"1",3.4,4,1,4,2.53699788583509,4,"Calabar, Cross River, Nigeria","NI","NI22",191378,4.9517,8.322,"-2003575",0,NA,NA,NA,NA,NA,NA,NA,4,"Calabar, Cross River, Nigeria","NI","NI22",191378,4.9517,8.322,"-2003575",20170128194500,"http://leadership.ng/news/568988/bakassi-deep-seaport-cross-river-journalists-commend-gov-ayade","leadership","leadership.ng"
501595,621710507,20170128,201701,2017,2017.0767,"CHNBUS","CHINA","CHN",NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,51,51,5,"1",3.4,1,1,1,2.53699788583509,5,"Cross River State, Cross River, Nigeria","NI","NI22",22714,5.75,8.5,"-2003914",0,NA,NA,NA,NA,NA,NA,NA,5,"Cross River State, Cross River, Nigeria","NI","NI22",22714,5.75,8.5,"-2003914",20170128194500,"http://leadership.ng/news/568988/bakassi-deep-seaport-cross-river-journalists-commend-gov-ayade","leadership","leadership.ng"
502323,621722833,20170128,201701,2017,2017.0767,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,50,50,5,"1",3.5,2,1,2,2.09059233449478,1,"China","CH","CH",NA,35,105,"CH",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170128210000,"https://www.360nobs.com/2017/01/nigerian-govt-approves-1-2b-kano-kaduna-railway-project/","/www.360no","/www.360nobs."
